"","IDs","treatment","groupId","playerId","winner_game","winner_training","feelings","fair","most_important","least_important","random","gender","age","religion","race","inc","pol","educ","time","profile","rounds","hand_1","hand_2","hand_3","hand_4","hand_5","hand_6","hand_7","hand_8","hand_9","winner_1","winner_2","winner_3","winner_4","winner_5","winner_6","winner_7","winner_8","winner_9"
"510",936665127,"PR1",3,2,"False","True","indifferent","Unfair","luck","rules",1,"Female",29,"none","latino","$0-$25,000",1,"Some College",19.4204480171,4,7,62,83,107,74,94,72,85,NA,NA,"False","False","True","False","True","False","False}",NA,NA
"511",183775316,"RA1",4,2,"False","False","sad","Fair","talent","rules",1,"Female",29,"none","white","$25,000-$50,000",6,"Some College",26.1621719321,4,7,86,77,81,76,89,82,103,NA,NA,"False","False","False","False","False","False","False",NA,NA
"512",502801914,"RA1",4,1,"True","False","happy","Unfair","luck","rules",1,"Male",26,"other","white","$25,000-$50,000",2,"Some College",27.2012188832,4,7,89,81,96,96,96,92,91,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"513",565296229,"RE1",4,2,"True","True","happy","Fair","talent","rules",1,"Male",26,"muslim","asian","$0-$25,000",5,"Some College",22.1163247307,4,7,80,101,79,105,91,85,98,NA,NA,"True","True","True","True","True","True","True",NA,NA
"514",578110746,"RE1",4,1,"False","True","sad","Unfair","rules","luck",1,"Female",40,"protestant","white","$0-$25,000",9,"High School",22.2778371135,4,7,55,73,73,76,64,71,76,NA,NA,"False","False","False","False","False","False","False",NA,NA
"515",447477123,"RA2",1,1,"True","False","happy","Fair","talent","luck",1,"Female",64,"protestant","white","$50,000-$75,000",6,"College Degree",34.684779799,4,7,71,70,76,68,80,97,77,NA,NA,"True","True","True","False","False","True","True",NA,NA
"516",499874180,"PR1",2,2,"False","False","angry","Unfair","luck","rules",1,"Male",30,"protestant","white","$25,000-$50,000",6,"High School",23.3788586299,4,7,88,68,99,79,100,58,98,NA,NA,"False","False","True","False","True","False","True",NA,NA
"517",511071560,"PR1",4,1,"True","True","happy","Fair","luck","talent",1,"Male",38,"protestant","asian","$25,000-$50,000",4,"College Degree",17.9802607139,4,6,76,68,NA,89,67,68,NA,NA,87,"True","False",NA,"True","True","False",NA,NA,"True"
"518",821809791,"PR1",4,2,"False","False","sad","Unfair","luck","talent",1,"Female",29,"none","white","$75,000+",2,"Some College",17.7617691676,4,6,67,87,NA,70,63,101,NA,NA,64,"False",NA,NA,"False","False",NA,NA,NA,"False"
"519",787999427,"PR1",2,1,"True","True","happy","Fair","rules","luck",1,"Female",37,"protestant","white","$75,000+",4,"Graduate/Professional Degree",22.8237627506,4,7,72,73,75,97,72,82,63,NA,NA,"True","True","False","True","False","True","False",NA,NA
"520",2489120,"RA2",1,2,"False","False","sad","Unfair","rules","talent",1,"Female",31,"none","white","$25,000-$50,000",2,"Some College",25.2694462816,4,7,64,93,58,86,88,66,78,NA,NA,"False","False","False","True","True","False","False}",NA,NA
"521",916195058,"RE1",3,2,"False","True","angry","Unfair","rules","luck",1,"Male",32,"catholic","white","$0-$25,000",1,"College Degree",24.6108399669,4,7,83,60,68,64,72,85,68,NA,NA,"False","False","False","False","False","True","True}",NA,NA
"522",630678608,"RA2",3,2,"False","True","indifferent","Unfair","luck","talent",1,"Female",24,"other","white","$25,000-$50,000",5,"Some College",20.1932906508,4,7,65,83,98,79,78,87,80,NA,NA,"False","True","False","False","False","False","False}",NA,NA
"523",633465876,"RE1",3,1,"True","False","happy","Fair","rules","talent",1,"Male",41,"none","white","$75,000+",3,"College Degree",25.2872060974,4,7,81,95,99,97,109,85,63,NA,NA,"True","True","True","True","True","False","False",NA,NA
"524",719467080,"RA2",3,1,"True","False","happy","Unfair","luck","rules",1,"Male",28,"catholic","white","$25,000-$50,000",3,"College Degree",17.7541174332,4,7,66,75,91,85,88,85,75,NA,NA,"True","False","True","True","True","True","True",NA,NA
"525",10363477,"RA1",5,1,"True","True","happy","Fair","talent","rules",1,"Male",35,"none","white","$25,000-$50,000",1,"Some College",23.0408518513,4,7,96,87,93,75,103,74,86,NA,NA,"True","True","True","False","True","False","True}",NA,NA
"526",206884329,"RA1",5,2,"False","False","happy","Fair","luck","rules",1,"Female",44,"protestant","white","$75,000+",9,"College Degree",24.1344199856,4,7,85,75,87,86,59,92,78,NA,NA,"False","False","False","True","False","True","False",NA,NA
"527",340281768,"RA1",7,1,"False","True","angry","Unfair","luck","talent",1,"Female",37,"protestant","white","$25,000-$50,000",5,"High School",17.2949629664,4,7,60,74,76,71,86,74,71,NA,NA,"False","True","False","False","True","False","False}",NA,NA
"528",67246127,"RA1",7,2,"True","True","happy","Fair","luck","rules",1,"Male",45,"none","white","$0-$25,000",4,"College Degree",26.5117251476,4,7,79,87,89,95,74,89,85,NA,NA,"True","False","True","True","False","True","True",NA,NA
"529",166430231,"PR1",5,1,"True","False","happy","Fair","rules","talent",1,"Female",34,"none","white","$25,000-$50,000",1,"Some College",23.3784424504,4,7,85,73,86,88,56,92,70,NA,NA,"True","True","False","True","False","True","False}",NA,NA
"530",13943214,"PR1",5,2,"False","False","sad","Fair","talent","luck",1,"Female",69,"protestant","white","$50,000-$75,000",6,"Some College",24.5773663481,4,7,74,83,96,75,87,62,82,NA,NA,"False","False","True","False","True","False","True",NA,NA
"531",48700440,"PR2",2,1,"True","True","happy","Fair","luck","talent",1,"Male",28,"none","asian","$50,000-$75,000",5,"Some College",19.289633282,4,6,75,62,111,60,NA,NA,51,NA,100,"True","False","True","False",NA,NA,"False",NA,"True"
"532",354383955,"PR2",2,2,"False","True","indifferent","Fair","luck","rules",1,"Male",41,"protestant","white","$75,000+",5,"Some College",24.6504047831,4,7,53,96,55,101,NA,39,99,NA,70,"False","True","False","True",NA,"False","False",NA,"False"
"533",230816158,"RE2",6,1,"True","False","happy","Unfair","rules","luck",1,"Female",35,"protestant","white","$50,000-$75,000",8,"Some College",26.842580684,4,7,63,102,107,89,100,108,96,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"534",425486220,"RE2",5,1,"True","True","happy","Unfair","rules","talent",1,"Female",34,"lutheran","white","$75,000+",3,"College Degree",23.4420148174,4,7,86,113,92,95,100,111,NA,NA,94,"True","True","True",NA,NA,"True",NA,NA,"True"
"535",639977475,"RE2",6,2,"False","True","indifferent","Unfair","rules","luck",1,"Female",64,"protestant","black","$0-$25,000",2,"College Degree",27.770424517,4,7,70,72,54,51,54,52,59,NA,NA,"False","False","False","False","False","False","False",NA,NA
"536",319738899,"RA1",8,2,"False","False","angry","Unfair","luck","rules",1,"Female",37,"catholic","black","$25,000-$50,000",6,"Some College",21.0692067027,4,7,58,59,84,78,78,87,90,NA,NA,"False","False","False","True","False","False","True",NA,NA
"537",399673129,"RA1",8,1,"True","True","happy","Fair","talent","luck",1,"Female",57,"protestant","white","$25,000-$50,000",1,"High School",25.1774553339,4,7,90,87,86,70,84,71,95,NA,NA,"True","True","True","False","True","True","False}",NA,NA
"538",74228116,"RA1",3,1,"False","False","angry","Unfair","luck","talent",1,"Female",53,"none","white","$0-$25,000",5,"College Degree",27.1204680165,4,7,68,86,80,77,83,81,86,NA,NA,"False","True","False","True","False","False","True}",NA,NA
"539",779515443,"RA1",3,2,"True","False","happy","Fair","talent","rules",1,"Female",31,"other","black","$50,000-$75,000",3,"Some College",24.5551674684,4,7,52,68,90,71,95,92,81,NA,NA,"True","False","True","False","True","True","False",NA,NA
"540",981768487,"RE1",5,1,"True","True","happy","Unfair","rules","talent",1,"Female",43,"none","white","$50,000-$75,000",2,"College Degree",29.827885286,4,7,72,81,91,96,87,94,107,NA,NA,"True","True","True","True","True","True","True",NA,NA
"541",191873571,"RE1",5,2,"False","False","angry","Unfair","rules","luck",1,"Female",40,"protestant","white","$50,000-$75,000",9,"Graduate/Professional Degree",29.9004285534,4,7,72,65,88,71,76,81,66,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"542",136793378,"RA2",4,1,"True","False","happy","Unfair","luck","talent",1,"Male",31,"protestant","white","$0-$25,000",2,"College Degree",22.5327676018,4,7,76,92,84,78,105,72,75,NA,NA,"True","True","True","False","True","False","True}",NA,NA
"543",796749049,"RA2",4,2,"False","False","angry","Unfair","luck","rules",1,"Male",32,"catholic","white","$75,000+",4,"College Degree",23.6821278334,4,7,74,99,72,113,85,102,85,NA,NA,"False","False","False","True","False","True","False",NA,NA
"544",370703563,"RE2",8,2,"True","False","happy","Fair","rules","luck",1,"Male",35,"none","white","$0-$25,000",5,"High School",16.132488819,4,6,103,94,96,111,79,91,NA,NA,NA,"True",NA,NA,"True",NA,NA,NA,NA,NA
"545",444668831,"RE2",8,1,"False","False","angry","Unfair","rules","talent",1,"Female",43,"protestant","white","$50,000-$75,000",9,"College Degree",23.8280511856,4,6,57,53,76,66,58,77,NA,NA,NA,"False","False","False",NA,"False","False",NA,NA,NA
"546",248331843,"RE1",6,2,"False","False","indifferent","Unfair","rules","luck",1,"Male",26,"catholic","white","$75,000+",2,"College Degree",21.8528286497,4,7,69,82,76,69,51,81,64,NA,NA,"True","False","False","False","False","False","False",NA,NA
"547",207821952,"RE1",6,1,"True","False","happy","Fair","rules","luck",1,"Female",27,"none","latino","$25,000-$50,000",5,"Some College",22.7617359161,4,7,67,77,85,109,112,98,88,NA,NA,"False","True","True","True","True","True","True}",NA,NA
"548",763408609,"RE2",5,2,"False","False","sad","Unfair","luck","talent",1,"Female",33,"other","asian","$75,000+",5,"College Degree",28.881687967,4,6,70,77,NA,69,59,60,NA,NA,57,"False","False",NA,"False","False",NA,NA,NA,"False"
"549",162980837,"PR2",3,1,"False","False","sad","Unfair","rules","talent",1,"Female",25,"protestant","white","$25,000-$50,000",9,"Some College",25.9463505507,4,7,68,94,59,117,56,93,66,NA,NA,"False","True","False","True","False","True","False",NA,NA
"550",416106700,"PR2",3,2,"True","True","happy","Fair","luck","rules",1,"Female",64,"protestant","white","$25,000-$50,000",5,"Some College",34.4241723498,4,7,68,64,110,72,89,62,112,NA,NA,"True","False","True","False","True","False","True}",NA,NA
"551",114094275,"RA1",9,1,"False","False","sad","Fair","talent","luck",1,"Female",36,"none","white","$25,000-$50,000",8,"Some College",20.6455439329,4,7,56,85,74,85,69,90,72,NA,NA,"False","True","False","True","False","True","False",NA,NA
"552",278080565,"RA1",9,2,"True","False","happy","Fair","talent","luck",1,"Female",32,"none","white","$25,000-$50,000",4,"Some College",22.9846304496,4,7,56,82,84,83,86,71,87,NA,NA,"True","False","True","False","True","False","True}",NA,NA
"553",157558243,"RE1",8,1,"False","True","angry","Unfair","luck","talent",1,"Male",35,"none","white","$50,000-$75,000",2,"College Degree",28.3272777319,4,7,59,71,71,67,52,73,79,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"554",687400620,"RE1",8,2,"True","True","happy","Fair","luck","talent",1,"Female",32,"none","white","$25,000-$50,000",4,"College Degree",23.1707613309,4,7,94,88,96,98,100,108,103,NA,NA,"True","True","True","True","True","True","True",NA,NA
"555",962011379,"RA2",6,1,"True","True","happy","Unfair","luck","talent",1,"Male",29,"protestant","white","$0-$25,000",2,"College Degree",18.3749073863,4,7,68,78,79,95,75,70,83,NA,NA,"True","True","True","True","False","False","True}",NA,NA
"556",301527333,"RA2",6,2,"False","True","angry","Unfair","luck","talent",1,"Female",34,"none","white","$0-$25,000",2,"Some College",22.0980564674,4,7,76,76,79,62,95,84,73,NA,NA,"False","False","False","False","True","True","False",NA,NA
"557",652211963,"PR1",6,1,"False","False","indifferent","Fair","luck","talent",1,"Male",33,"none","white","$50,000-$75,000",7,"Graduate/Professional Degree",22.5978736997,4,7,46,91,73,93,52,70,93,NA,NA,"False","True","False","True","False","False","True",NA,NA
"558",180427303,"RE1",7,1,"False","True","sad","Unfair","luck","talent",1,"Female",47,"none","white","$75,000+",4,"Some College",27.3244865338,4,7,70,74,78,69,68,81,62,NA,NA,"False","False","False","False","False","False","False",NA,NA
"559",475545935,"RE1",7,2,"True","False","happy","Fair","talent","rules",1,"Male",31,"protestant","white","$25,000-$50,000",5,"College Degree",26.8212166826,4,7,95,87,99,89,110,92,89,NA,NA,"True","True","True","True","True","True","True",NA,NA
"560",957562400,"PR1",6,2,"True","True","indifferent","Unfair","luck","talent",1,"Male",32,"none","white","$75,000+",1,"High School",22.6885428667,4,7,104,68,88,79,89,90,83,NA,NA,"True","False","True","False","True","True","False",NA,NA
"561",201330963,"PR2",6,2,"False","True","angry","Unfair","luck","talent",1,"Male",32,"catholic","white","$50,000-$75,000",7,"College Degree",21.008594497,4,7,48,106,48,103,59,104,56,NA,NA,"False","True","False","True","False","True","False",NA,NA
"562",28861720,"PR1",7,2,"False","False","sad","Fair","luck","talent",1,"Female",63,"protestant","white","$0-$25,000",1,"High School",29.324108386,4,7,96,81,91,87,88,65,84,NA,NA,"True","False","False","False","True","False","False",NA,NA
"563",370076554,"PR1",7,1,"True","True","happy","Fair","talent","luck",1,"Female",28,"catholic","white","$25,000-$50,000",6,"College Degree",24.8323388656,4,7,80,97,70,86,64,97,87,NA,NA,"False","True","True","True","False","True","True}",NA,NA
"564",119395339,"RE2",10,1,"False","False","angry","Unfair","rules","talent",1,"Male",30,"lutheran","white","$50,000-$75,000",9,"College Degree",24.123119235,4,7,53,63,66,51,58,56,49,NA,NA,"False","False","False","False","False","False","False",NA,NA
"565",943241769,"RE2",10,2,"True","True","happy","Unfair","rules","talent",1,"Male",31,"none","white","$75,000+",5,"Some College",21.9994136492,4,7,79,90,91,101,99,96,102,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"566",749139497,"PR1",8,2,"False","False","angry","Unfair","luck","rules",1,"Female",29,"none","white","$0-$25,000",1,"Some College",19.9050987482,4,7,83,71,100,61,91,98,74,NA,NA,"True","False","True","False","False","True","False}",NA,NA
"567",263766,"RA1",6,2,"False","False","sad","Fair","rules","talent",1,"Female",45,"catholic","white","$0-$25,000",4,"Some College",28.4281290332,4,6,71,69,88,91,100,55,NA,NA,NA,"False","False",NA,"True",NA,"False",NA,NA,NA
"568",300232853,"PR1",8,1,"True","False","happy","Fair","luck","rules",1,"Female",65,"none","white","$75,000+",1,"Graduate/Professional Degree",25.8621307532,4,7,50,70,71,115,71,75,88,NA,NA,"False","True","False","True","True","False","True",NA,NA
"569",541547404,"RA1",6,1,"True","False","happy","Fair","talent","rules",1,"Female",54,"protestant","white","$25,000-$50,000",8,"College Degree",32.1877551357,4,6,64,102,78,75,86,88,NA,NA,NA,"True","True","False",NA,"False",NA,NA,NA,NA
"570",642512722,"PR2",6,1,"True","True","happy","Fair","luck","talent",1,"Female",36,"none","latino","$0-$25,000",4,"Some College",22.5475052198,4,6,81,61,98,56,114,NA,105,NA,NA,"True","False","True","False","True",NA,"True}",NA,NA
"571",924450768,"RE2",11,1,"True","False","happy","Unfair","luck","talent",1,"Male",26,"none","white","$75,000+",4,"Some College",20.8203473528,4,6,72,96,NA,102,92,112,NA,NA,108,"True","True",NA,"True",NA,NA,NA,NA,"True"
"572",236527166,"RE2",11,2,"False","False","indifferent","Fair","rules","luck",1,"Female",60,"protestant","white","$0-$25,000",2,"Some College",21.4755144676,4,7,65,57,43,44,63,57,NA,NA,66,"False","False",NA,"False","False","False",NA,NA,"False"
"573",76187923,"RE2",7,1,"False","False","indifferent","Fair","rules","luck",1,"Male",31,"none","white","$75,000+",2,"Graduate/Professional Degree",30.3057480335,4,6,63,52,61,55,82,62,NA,NA,NA,"False","False","False","False","False",NA,NA,NA,NA
"574",627194901,"RE2",7,2,"True","True","happy","Unfair","rules","luck",1,"Male",64,"none","white","$0-$25,000",1,"High School",27.9005036831,4,6,47,109,108,111,111,94,NA,NA,NA,"True","True","True","True","True","True",NA,NA,NA
"575",928836279,"PR2",9,1,"True","True","happy","Fair","rules","talent",1,"Female",27,"protestant","white","$0-$25,000",8,"College Degree",21.6491597017,4,7,68,82,92,69,94,67,96,NA,NA,"True","False","True","False","True","False","True}",NA,NA
"576",965638958,"PR2",9,2,"False","False","sad","Unfair","rules","luck",1,"Female",25,"protestant","white","$0-$25,000",7,"Less than High School",20.2715629299,4,7,74,114,62,102,54,91,61,NA,NA,"False","True","False","True","False","True","False",NA,NA
"577",900188427,"RA1",10,1,"False","False","indifferent","Fair","luck","rules",1,"Male",37,"protestant","white","$50,000-$75,000",5,"College Degree",20.9067279696,4,7,82,87,74,81,65,64,95,NA,NA,"True","True","False","False","False","False","False",NA,NA
"578",970909434,"RA1",10,2,"True","False","happy","Fair","luck","talent",1,"Male",27,"none","white","$0-$25,000",5,"Some College",22.4889707843,4,7,47,83,89,84,87,93,87,NA,NA,"False","False","True","True","True","True","True}",NA,NA
"579",389263302,"PR2",5,1,"True","True","happy","Fair","luck","talent",1,"Female",28,"none","white","$50,000-$75,000",1,"College Degree",29.3360775034,4,7,67,67,100,56,111,62,116,NA,NA,"True","False","True","False","True","False","True}",NA,NA
"580",304729975,"PR2",5,2,"False","False","angry","Unfair","rules","talent",1,"Female",30,"other","white","$25,000-$50,000",6,"Some College",30.0867898504,4,7,50,92,72,90,53,89,56,NA,NA,"False","True","False","True","False","True","False",NA,NA
"581",164062136,"PR2",7,2,"False","False","angry","Unfair","rules","talent",1,"Male",34,"none","white","$0-$25,000",1,"High School",34.6702494502,4,7,67,106,54,102,61,111,52,NA,NA,"False","True","False","True","False","True","False}",NA,NA
"582",292723310,"PR2",7,1,"True","True","happy","Unfair","rules","talent",1,"Male",26,"none","latino","$25,000-$50,000",2,"Some College",26.302878201,4,7,85,49,97,48,108,56,112,NA,NA,"True","False","True","False","True","False","True",NA,NA
"583",859258568,"RA2",5,1,"False","False","angry","Unfair","luck","talent",1,"Male",28,"none","white","$50,000-$75,000",4,"College Degree",35.703387634,4,7,58,74,78,94,68,78,77,NA,NA,"False","False","False","True","False","True","True",NA,NA
"584",735525955,"RA2",7,2,"False","False","sad","Unfair","luck","talent",1,"Male",23,"none","white","$50,000-$75,000",4,"Some College",17.7758031686,4,6,93,83,75,78,64,75,NA,NA,NA,"True","True","False","False",NA,NA,NA,NA,NA
"585",112613819,"RA2",7,1,"True","True","happy","Fair","luck","rules",1,"Male",27,"none","white","$0-$25,000",2,"Some College",17.5557211677,4,6,61,73,73,84,95,85,NA,NA,NA,"False","False","True","True","True","True",NA,NA,NA
"586",511319519,"RA2",5,2,"True","False","happy","Fair","talent","rules",1,"Female",27,"none","asian","$75,000+",1,"College Degree",33.142968448,4,7,52,89,82,81,83,75,75,NA,NA,"True","True","True","False","True","False","False}",NA,NA
"587",702833530,"RE1",9,2,"True","True","happy","Fair","talent","rules",1,"Female",34,"catholic","latino","$50,000-$75,000",4,"College Degree",23.2554364324,4,7,76,86,90,100,67,72,64,NA,NA,"True","True","True","True","False","False","False}",NA,NA
"588",6954979,"RE1",9,1,"False","False","angry","Unfair","luck","talent",1,"Female",20,NA,"other","$25,000-$50,000",1,"Some College",24.4621591647,4,7,66,44,78,64,77,95,93,NA,NA,"False","False","False","False","True","True","True",NA,NA
"589",234875311,"PR2",11,2,"False","False","angry","Unfair","rules","luck",1,"Male",26,"protestant","white","$25,000-$50,000",2,"Graduate/Professional Degree",20.9402479013,4,7,69,58,98,100,58,105,59,NA,NA,"True","False","False","True","False","True","False}",NA,NA
"590",214588323,"RE1",11,1,"True","True","happy","Unfair","luck","talent",1,"Male",29,"none","black","$25,000-$50,000",2,"Some College",21.8089724819,4,7,89,78,113,92,97,76,89,NA,NA,"True","True","True","True","True","True","True",NA,NA
"591",324508321,"PR2",11,1,"True","True","happy","Fair","talent","rules",1,"Male",30,"none","white","$25,000-$50,000",2,"High School",26.510499835,4,7,69,103,67,78,109,48,102,NA,NA,"False","True","True","False","True","False","True",NA,NA
"592",914359374,"RA1",11,1,"False","False","happy","Fair","talent","rules",1,"Female",39,"none","white","$25,000-$50,000",1,"College Degree",28.2158910155,4,6,77,77,94,66,83,86,NA,NA,NA,"True","True","True","False",NA,"False",NA,NA,NA
"593",754533158,"RE1",11,2,"False","True","angry","Unfair","rules","luck",1,"Male",29,"none","white","$0-$25,000",6,"Some College",21.3208406846,4,7,90,71,67,59,68,76,75,NA,NA,"False","False","False","False","False","False","False",NA,NA
"594",209050537,"PR1",13,1,"False","True","angry","Unfair","luck","talent",1,"Male",27,"other","latino","$0-$25,000",5,"Some College",26.5702157497,4,7,71,112,71,109,70,84,83,NA,NA,"False","True","False","True","False","True","False",NA,NA
"595",257696096,"PR1",13,2,"True","False","happy","Fair","luck","talent",1,"Male",45,"protestant","white","$75,000+",7,"Some College",25.9734791001,4,7,90,74,87,65,79,84,80,NA,NA,"True","False","True","False","True","False","True",NA,NA
"596",731184010,"PR2",4,2,"False","False","sad","Unfair","luck","talent",1,"Male",25,"catholic","white","$50,000-$75,000",4,"College Degree",33.4164939523,4,7,89,97,70,96,50,91,58,NA,NA,"False","True","False","True","False","True","False}",NA,NA
"597",468286489,"PR2",11,1,"True","True","happy","Fair","luck","talent",1,"Female",38,"none","white","$75,000+",1,"College Degree",24.5339394013,5,6,77,90,76,116,58,98,NA,NA,NA,"False","True","False","True","False","True",NA,NA,NA
"598",684580592,"PR1",8,1,"True","True","happy","Fair","talent","luck",1,"Female",41,"protestant","white","$75,000+",8,"College Degree",29.7062764486,5,7,69,73,77,80,83,62,85,NA,NA,"False","True","True","True","True","False","True}",NA,NA
"599",158046005,"PR1",8,2,"False","False","sad","Fair","talent","luck",1,"Female",58,"catholic","white","$0-$25,000",4,"College Degree",34.7552375317,5,7,92,71,75,79,90,101,77,NA,NA,"True","False","False","False","False","True","False",NA,NA
"600",245761607,"PR2",10,2,"True","False","happy","Unfair","rules","talent",1,"Male",36,"none","black","$25,000-$50,000",5,"High School",35.5521202167,5,7,87,46,108,73,94,71,97,NA,NA,"True","False","True","False","True","False","True}",NA,NA
"601",487106233,"PR2",10,1,"False","False","sad","Unfair","rules","luck",1,"Male",35,"none","white","$75,000+",1,"Some College",30.5264517824,5,7,78,83,69,103,64,84,64,NA,NA,"False","True","False","True","False","True","False",NA,NA
"602",331031831,"RA1",9,1,"False","True","indifferent","Fair","luck","talent",1,"Male",43,"none","asian","$50,000-$75,000",6,"Some College",25.5319965005,5,7,79,74,84,71,96,81,105,NA,NA,"True","False","False","False","True","False","True",NA,NA
"603",905946709,"RE1",12,2,"False","False","indifferent","Fair","talent","rules",1,"Female",33,"none","white","$0-$25,000",2,"College Degree",24.0371421536,5,7,85,92,86,65,71,74,80,NA,NA,"True","True","False","False","False","False","False",NA,NA
"604",318317635,"RE1",12,1,"True","False","happy","Fair","rules","luck",1,"Male",32,"other","white","$0-$25,000",1,"Graduate/Professional Degree",19.6682026347,5,7,63,84,94,101,109,94,95,NA,NA,"False","False","True","True","True","True","True}",NA,NA
"605",480533130,"PR1",11,2,"False","True","sad","Unfair","rules","talent",1,"Male",25,"none","white","$25,000-$50,000",3,"Some College",16.7944675525,5,7,66,98,52,93,66,100,86,NA,NA,"False","True","False","True","False","True","False",NA,NA
"606",192323645,"PR1",11,1,"True","True","happy","Fair","luck","talent",1,"Female",36,"none","white","$50,000-$75,000",3,"College Degree",22.9651189009,5,7,104,73,100,67,96,84,101,NA,NA,"True","False","True","False","True","False","True}",NA,NA
"607",113425250,"RA1",9,2,"True","False","indifferent","Unfair","rules","luck",1,"Male",25,"none","white","$25,000-$50,000",2,"Some College",21.3884443005,5,6,82,84,100,NA,94,91,73,NA,NA,"False","True","True",NA,"False","True","False}",NA,NA
"608",437732865,"RE1",13,2,"False","True","angry","Unfair","luck","talent",1,"Female",26,"catholic","latino","$50,000-$75,000",5,"College Degree",28.1502390504,5,7,76,95,85,79,78,55,64,NA,NA,"True","True","False","False","False","False","False}",NA,NA
"609",657525980,"RE1",13,1,"True","True","happy","Fair","luck","talent",1,"Male",40,"none","asian","$50,000-$75,000",4,"College Degree",27.8862305482,5,7,65,73,77,86,96,99,86,NA,NA,"False","False","True","True","True","True","True",NA,NA
"610",292625030,"PR2",12,1,"True","False","happy","Fair","rules","luck",1,"Female",54,"protestant","white","$25,000-$50,000",1,"College Degree",31.2862134973,5,7,77,63,102,62,89,64,108,NA,NA,"True","False","True","False","True","False","True}",NA,NA
"611",18487257,"PR2",12,2,"False","True","indifferent","Fair","luck","rules",1,"Female",31,"protestant","white","$50,000-$75,000",9,"High School",30.6542428493,5,7,67,94,76,111,61,105,52,NA,NA,"False","True","False","True","False","True","False",NA,NA
"612",721906641,"PR1",12,1,"True","False","happy","Unfair","luck","rules",1,"Male",43,"none","black","$25,000-$50,000",1,"College Degree",21.3490841309,5,6,94,76,65,109,56,93,NA,NA,NA,"True","False","False",NA,"False",NA,NA,NA,NA
"613",687209082,"PR1",12,2,"False","True","sad","Unfair","luck","talent",1,"Male",26,"none","white","$25,000-$50,000",5,"College Degree",17.6900135517,5,6,75,100,87,73,99,68,NA,NA,NA,"False","True","True","False",NA,"False",NA,NA,NA
"614",175169643,"PR1",13,2,"False","False","angry","Unfair","luck","talent",1,"Male",24,"catholic","latino","$25,000-$50,000",5,"College Degree",35.7423557997,5,7,64,100,67,85,81,95,51,NA,NA,"False","True","False","True","False","True","False",NA,NA
"615",383004879,"PR1",13,1,"True","False","happy","Fair","talent","luck",1,"Male",59,"catholic","white","$0-$25,000",4,"Some College",35.2777577678,5,7,90,59,88,66,100,72,78,NA,NA,"True","False","True","False","True","False","True}",NA,NA
"616",655570226,"RA1",11,1,"False","False","sad","Unfair","luck","rules",1,"Male",40,"none","white","$25,000-$50,000",3,"College Degree",27.9571255167,5,7,79,98,80,74,79,76,75,NA,NA,"False","False","False","False","True","True","False",NA,NA
"617",987130657,"RA1",11,2,"True","False","happy","Fair","talent","rules",1,"Female",27,"none","white","$0-$25,000",3,"High School",22.7080154181,5,7,68,97,111,93,73,85,94,NA,NA,"True","True","True","True","False","False","True}",NA,NA
"618",169168859,"RE1",14,1,"True","True","happy","Unfair","luck","talent",1,"Male",29,"none","asian","$50,000-$75,000",2,"College Degree",44.7375577331,5,7,89,104,108,93,89,85,69,NA,NA,"True","True","True","True","True","False","False",NA,NA
"619",357557488,"RE1",14,2,"False","False","sad","Fair","rules","luck",1,"Male",40,"catholic","white","$0-$25,000",6,"College Degree",44.3314686497,5,7,73,62,62,78,62,81,91,NA,NA,"False","False","False","False","False","True","True}",NA,NA
"620",394442856,"RA1",12,1,"True","False","happy","Fair","talent","rules",1,"Female",69,"none","white","$0-$25,000",8,"High School",40.9524430156,5,6,53,75,82,61,NA,79,72,NA,NA,"False","True","False","False",NA,"True","True}",NA,NA
"621",623641635,"RA1",12,2,"False","False","angry","Fair","luck","luck",1,"Male",42,"lutheran","white","$50,000-$75,000",6,"College Degree",36.8916881482,5,7,95,74,100,77,72,64,87,NA,NA,"True","False","True","True","False","False","False",NA,NA
"622",705356352,"RA1",14,1,"True","False","happy","Fair","talent","rules",1,"Female",25,"none","white","$25,000-$50,000",5,"Some College",25.9044464509,5,7,77,77,85,89,71,76,75,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"623",858261143,"RA1",14,2,"False","False","angry","Unfair","luck","rules",1,"Male",36,"none","white","$0-$25,000",2,"College Degree",24.6329882026,5,7,72,73,98,86,80,69,73,NA,NA,"False","False","False","False","False","False","False",NA,NA
"624",326315575,"RA1",13,1,"True","False","happy","Fair","talent","rules",1,"Male",27,"none","white","$25,000-$50,000",2,"Some College",35.408845369,5,7,86,71,72,80,69,94,97,NA,NA,"False","False","False","True","True","True","True",NA,NA
"625",722136115,"RA1",13,2,"False","True","angry","Unfair","luck","talent",1,"Male",32,"catholic","white","$75,000+",5,"College Degree",32.248958834,5,7,75,88,89,69,65,78,76,NA,NA,"True","True","True","False","False","False","False}",NA,NA
